x,z,spin_rate,release_velo,pitch_type,bats,release_x,release_y,release_z,pfx_x,pfx_z,extension,throws,bs_count,pitch_result,game_state,ump,pitcherid,catcherid,all_star
-15.67099403,27.99778082,2926.616567,81.14047731,CB,L,-3.34,54.85,5.52,6.12,-2.76,5.654,R,0-0,ball,---:0,8,1,1,after
-26.2937225,35.60580835,2456.120091,94.89015185,FF,L,-3.53,54.56,5.07,-8.16,7.02,5.944,R,0-0,ball,1--:1,8,1,1,after
-6.26225897,44.54146959,2434.79887,96.81318046,FF,L,-3.26,54.29,5.37,-5.8,7.84,6.205,R,0-0,ball,-2-:2,8,1,1,after
6.455929195,38.24379814,2548.752826,97.75172357,FF,L,-3.38,54.29,5.09,-6.58,8.51,6.211,R,Jan-00,called_strike,-2-:2,8,1,1,after
16.17369552,5.880438743,2535.407708,90.81280381,CT,L,-3.38,54.29,5.11,-0.32,3.66,6.211,R,0-2,ball,---:1,8,1,1,after
-11.02799058,4.214861371,1458.091545,86.10885446,CH,L,-3.31,54.09,5.24,-9.64,3.21,6.41,R,2-Jan,ball,---:1,8,1,1,after
-16.49726384,22.46517645,2467.796792,97.42860511,FF,R,-3.35,54.02,5.2,-7.91,8.32,6.477,R,0-1,ball,---:2,8,1,1,after
-3.216881237,13.63468199,2479.605937,86.67870884,SL,R,-3.47,54.4,5.17,0.56,0.72,6.101,R,0-0,ball,---:0,8,1,1,after
-4.558909803,10.58293319,2486.363994,96.56263049,FF,L,-3.33,54.39,5.27,-7.37,8.41,6.112,R,0-0,ball,---:1,8,1,1,after
-18.01256272,29.0413762,2517.701266,96.25927504,FF,L,-3.37,54.56,5.17,-8.66,6.48,5.94,R,Jan-00,ball,---:1,8,1,1,after
-21.44559403,37.16536931,2390.457574,86.26975315,SL,R,-3.53,54.58,4.97,2.47,-1.12,5.92,R,Jan-00,ball,-2-:1,8,1,1,after
-0.492252344,53.85632959,2342.298091,94.67752486,FF,L,-3.39,54.6,5.3,-5.66,7.22,5.905,R,0-0,ball,---:0,8,1,1,after
-9.061583567,39.35977251,2438.402901,96.4717961,FF,L,-3.36,54.53,5.32,-5.93,8.29,5.974,R,Jan-00,called_strike,---:0,8,1,1,after
0.297343525,11.18562241,1648.529713,85.54006202,CH,L,-3.29,54.31,5.19,-9.21,2.07,6.195,R,1-Jan,ball,---:0,8,1,1,after
5.077147418,8.746246791,1480.091104,87.67931151,CH,L,-3.34,54.09,5.21,-9.68,1.71,6.411,R,1-Feb,ball,---:0,8,1,1,after
-8.039901605,48.40556496,2602.550667,96.7493181,FF,L,-3.34,54.18,5.18,-5.76,8.9,6.318,R,1-Mar,ball,---:0,8,1,1,after
-2.961787882,15.35943036,2885.943028,80.45150263,CB,L,-3.29,54.67,5.27,5.65,-3.48,5.831,R,0-0,ball,1--:0,8,1,1,after
-12.86369956,28.00812518,1469.874758,85.33274538,CH,L,-3.37,54.26,5.23,-9.44,2.59,6.239,R,0-1,ball,1--:1,8,1,1,after
-31.88307182,43.18857959,2501.930412,97.09314475,FF,L,-3.34,54.64,5.31,-5.28,8.31,5.862,R,1-Jan,ball,1--:1,8,1,1,after
13.01802859,11.16008577,1434.792978,86.81922519,CH,L,-3.34,54.24,5.02,-10.19,0.77,6.259,R,1-Feb,ball,1--:1,8,1,1,after
-8.941314133,28.17545202,2776.202881,80.46258781,CB,L,-3.36,54.6,5.21,6.54,-2.34,5.896,R,1-Mar,called_strike,1--:1,8,1,1,after
19.31981652,24.29770656,2394.0207,92.80985688,CT,L,-3.46,54.32,4.9,-2.01,5.44,6.178,R,2-Mar,ball,1--:1,8,1,1,after
-0.74131513,41.88031557,2477.672138,96.56104073,FF,L,-3.23,53.91,5.26,-6.61,8.92,6.586,R,0-0,ball,12-:1,8,1,1,after
20.6754787,38.23242967,2416.578243,97.30066647,FF,R,-3.31,54.1,5.09,-6.14,8.59,6.401,R,0-2,ball,12-:2,8,1,1,after
3.180183804,40.63174396,2551.397347,95.47932526,FF,R,-2.05,54.49,5.88,-8.22,10.02,6.015,R,0-0,called_strike,---:0,3,2,2,after
22.2834954,18.99693501,2490.91636,95.73800761,FF,R,-2.01,54.52,5.87,-8.58,11.4,5.981,R,0-1,ball,---:0,3,2,2,after
-9.744288534,54.1198979,2595.431491,96.09833767,FF,R,-2.22,54.13,5.78,-8.04,11.07,6.375,R,2-Jan,ball,---:0,3,2,2,after
13.32007698,22.18831292,2618.087483,97.27936658,FF,L,-2.21,54.09,5.78,-9.24,8.71,6.408,R,0-0,ball,12-:0,3,2,2,after
12.7312241,30.9495586,2513.545604,96.9099186,FF,R,-2.26,54.29,5.66,-8.62,10.19,6.212,R,0-0,ball,12-:2,3,2,2,after
3.166276349,42.74450639,2499.195625,95.28753406,FF,R,-2.21,54.17,5.64,-9.42,8.58,6.334,R,Feb-00,ball,12-:2,3,2,2,after
-6.011502125,51.26240479,2547.457515,96.29901575,FF,R,-2.21,54.09,5.7,-7.64,10.89,6.415,R,Mar-00,ball,12-:2,3,2,2,after
14.49936663,34.01871702,2588.598733,95.03876977,FF,R,-1.96,53.85,5.8,-8.05,12.63,6.645,R,0-0,ball,---:0,3,2,2,after
4.196980557,36.39737861,2579.157376,96.45922749,FF,R,-1.98,54.32,5.8,-8.76,11.43,6.176,R,Jan-00,called_strike,---:0,3,2,2,after
9.591777236,43.51014515,2656.263345,96.32261668,FF,R,-1.96,54.45,5.8,-8.67,11.43,6.045,R,1-Jan,ball,---:0,3,2,2,after
8.423478033,39.33423438,2449.655106,89.39922665,SL,R,-2.08,54.14,5.86,1.15,3.01,6.363,R,0-0,called_strike,---:1,3,2,2,after
28.92095941,10.02095408,2476.039172,91.19812925,SL,R,-1.95,54.55,5.73,1.14,5.13,5.946,R,0-1,ball,---:1,3,2,2,after
7.236591405,39.26528918,2539.772879,98.95912094,FT,L,-2.16,54.47,5.71,-10.08,8.48,6.03,R,0-1,called_strike,---:2,3,2,2,after
26.63876411,15.13162673,2632.897441,91.03888746,SL,L,-2.17,54.34,5.7,1.03,2.27,6.156,R,0-2,ball,---:2,3,2,2,after
12.08332656,18.48051999,2958.87837,84.94001038,CB,L,-2.09,54.76,5.78,4.8,-5.98,5.736,R,2-Jan,ball,---:2,3,2,2,after
13.29447423,14.52319406,2496.28561,100.2001018,FF,L,-2.09,53.81,5.73,-7.55,10.54,6.692,R,2-Feb,ball,---:2,3,2,2,after
11.55835365,14.02875376,2480.580664,99.53655938,FF,L,-2.15,53.98,5.68,-8.78,10.24,6.516,R,2-Mar,ball,---:2,3,2,2,after
15.2751253,20.49269806,2594.398022,89.55023539,SL,R,-2.11,54.39,5.72,1.2,3.95,6.107,R,0-0,ball,12-:2,3,2,2,after
-5.112827522,39.13233218,2554.454482,87.69941357,SL,R,-2.2,54.73,5.78,2.51,-0.46,5.77,R,Jan-00,called_strike,12-:2,3,2,2,after
-0.983138808,25.24802729,2769.430073,85.41319777,CB,L,-2.11,54.9,5.78,1.82,-5.78,5.597,R,0-0,called_strike,---:0,3,2,2,after
0.722928221,31.37015842,2877.348939,84.99366296,CB,L,-2.09,55.07,5.84,5.59,-7.25,5.427,R,0-1,called_strike,---:0,3,2,2,after
0.758143736,47.8105734,2613.203387,97.49093241,FF,L,-2.13,54.47,5.73,-6.73,10.88,6.029,R,0-2,ball,---:0,3,2,2,after
-2.819225625,48.81571984,2608.058801,98.38950743,FF,R,-2.16,54.49,5.6,-7.9,10.66,6.014,R,0-0,ball,---:2,3,2,2,after
10.31835406,36.49004093,2560.78807,97.8585953,FF,R,-1.94,53.83,5.61,-9.29,9.63,6.665,R,Jan-00,called_strike,---:2,3,2,2,after
20.49530915,-0.144682713,2979.659193,86.25012777,CB,R,-2.02,54.8,5.74,5.39,-7.36,5.702,R,2-Jan,ball,---:2,3,2,2,after
10.99184674,50.66519783,2576.604208,97.89141106,FF,R,-2.03,54.09,5.75,-5.68,10.68,6.411,R,2-Feb,ball,---:2,3,2,2,after
5.268799081,28.33307907,2627.833986,98.27942873,FF,L,-2.04,54.24,5.7,-7.94,12.49,6.263,R,0-0,called_strike,---:0,3,2,2,after
2.582731359,15.26313369,2120.686984,88.2097195,CH,L,-2.1,54.04,5.43,-10.08,9.7,6.463,R,0-1,ball,---:0,3,2,2,after
9.68240156,37.59645463,2545.646417,98.08992304,FF,R,-2.12,54.16,5.63,-8.3,11.44,6.341,R,0-1,ball,---:1,3,2,2,after
5.699581775,43.30929413,2602.571727,97.45037659,FF,R,-2.16,54.36,5.65,-6.83,10.31,6.144,R,0-0,ball,---:2,3,2,2,after
13.22612152,21.68712434,2823.446615,84.01021722,CB,R,-1.95,54.65,5.8,3.27,-7.63,5.854,R,Jan-00,ball,---:2,3,2,2,after
1.907732606,49.30862072,2572.428447,98.03020922,FF,R,-2.03,54.01,5.73,-8.64,9.46,6.494,R,Feb-00,ball,---:2,3,2,2,after
18.27721284,20.97512064,2527.739482,97.53833851,FF,R,-1.98,54.37,5.7,-6.91,11.44,6.126,R,Mar-00,ball,---:2,3,2,2,after
-12.98447646,33.26423303,2710.626706,84.12730305,CB,L,-2.24,54.77,5.74,6.55,-6.78,5.727,R,0-0,ball,1--:2,3,2,2,after
-13.39430148,35.12250845,2460.699166,89.20795481,SL,L,-2.31,54.64,5.69,2.86,1.43,5.865,R,Jan-00,ball,1--:2,3,2,2,after
17.8671347,39.37057107,2552.673036,98.8104048,FF,L,-2.14,54.35,5.66,-7.93,10.8,6.147,R,Feb-00,ball,1--:2,3,2,2,after
3.984192216,27.07019138,2511.694927,97.27073699,FF,L,-2.1,54.18,5.72,-7.11,10.75,6.317,R,Mar-00,called_strike,1--:2,3,2,2,after
8.865079762,26.91280415,2477.000077,98.02960093,FF,L,-2.11,54.24,5.63,-7.18,10.93,6.265,R,1-Mar,ball,1--:2,3,2,2,after
7.786774509,22.4294441,1231.504334,98.48032166,FF,R,-2.11,54,5.62,-7.04,10.84,6.5,R,0-0,called_strike,12-:2,3,2,2,after
5.725488624,5.759221884,2883.275866,84.39135769,CB,R,-2.05,54.49,5.8,2.03,-6.91,6.005,R,0-0,ball,---:0,3,2,2,after
-2.328838737,44.45025366,2482.328156,96.72955301,FF,L,-2.03,54.16,5.7,-7.68,11.55,6.338,R,0-0,ball,---:1,3,2,2,after
-4.954918885,41.58028154,2514.837118,97.14177908,FF,L,-2.01,54.41,5.65,-8.42,10.44,6.086,R,Jan-00,called_strike,---:1,3,2,2,after
1.669991693,22.1654831,2452.961413,89.19068027,SL,R,-2.09,54.34,5.68,1.93,1.21,6.165,R,0-0,called_strike,---:2,3,2,2,after
10.36726472,20.54173229,2622.522148,88.05263428,SL,R,-2.05,54.36,5.62,3.13,1.5,6.142,R,0-1,ball,---:2,3,2,2,after
16.66705253,40.73723744,2312.023766,87.85866028,CH,R,-1.95,54.04,5.82,-6.27,11.52,6.462,R,1-Jan,ball,---:2,3,2,2,after
5.616514199,19.5695651,2583.512361,99.29707093,FF,R,-1.95,54.27,5.66,-8.29,11.49,6.231,R,1-Feb,called_strike,---:2,3,2,2,after
12.45762669,9.864113752,2594.931559,88.89981977,SL,R,-2.2,54.17,5.66,1.25,3.11,6.325,R,0-0,ball,-2-:2,3,2,2,after
13.82239618,25.40429529,2583.35476,98.00013315,FF,R,-2.1,54.05,5.61,-6.67,10.31,6.454,R,Jan-00,ball,-2-:2,3,2,2,after
-4.451473125,47.41475507,2942.47689,84.83879729,CB,R,-2.21,54.94,5.73,5.71,-7.47,5.56,R,2-Mar,ball,-2-:2,3,2,2,after
6.706548318,31.42730375,2617.639291,97.98848029,FF,R,-2.06,54.1,5.55,-7.42,11.53,6.397,R,0-0,called_strike,---:0,3,2,2,after
13.87181865,34.83844773,2683.433856,100.0685405,FF,R,-1.95,53.97,5.64,-9.89,10.57,6.53,R,0-2,ball,---:0,3,2,2,after
22.65258108,3.779101063,2821.571655,90.6373218,SL,R,-1.94,54.63,5.65,2.55,1.77,5.871,R,2-Jan,ball,---:0,3,2,2,after
-4.486847408,49.48778894,2666.600522,97.71191171,FF,L,-2.12,54.2,5.54,-7.92,9.37,6.304,R,0-0,ball,---:2,3,2,2,after
8.769070053,12.90087156,1965.768744,89.52917366,CH,L,-1.98,53.84,5.45,-10.86,6.65,6.663,R,Jan-00,ball,---:2,3,2,2,after
1.679589353,23.64060028,2995.453181,86.66809996,CB,L,-2.1,54.83,5.7,3.26,-7.85,5.672,R,2-Feb,called_strike,---:2,3,2,2,after
4.308405906,41.52016018,2659.659084,97.81222013,FF,R,-1.93,54.01,5.76,-8.45,10.57,6.486,R,0-0,called_strike,---:0,3,2,2,after
11.460452,36.79053097,2682.129765,98.04273793,FF,R,-1.84,54.11,5.71,-6.75,12.69,6.386,R,0-1,ball,---:0,3,2,2,after
19.06533571,26.96339105,2698.808167,100.3198248,FF,R,-1.99,54.02,5.68,-8.25,11.23,6.475,R,0-1,ball,---:1,3,2,2,after
2.148129715,40.48826793,3040.957534,85.94880871,CB,R,-2.05,54.98,5.68,7.01,-5.57,5.522,R,1-Jan,called_strike,---:1,3,2,2,after
10.9426118,13.212704,2743.488374,99.09645863,FF,L,-2.06,54.09,5.61,-7.85,10.41,6.411,R,0-0,ball,---:2,3,2,2,after
-14.55741416,28.64453952,2547.376399,94.96751168,FF,L,-3.19,54.25,5.7,-8.8,7.29,6.254,R,0-0,ball,---:0,32,1,1,after
-16.66896927,32.50659432,2610.834598,95.24062095,FF,L,-3.14,54.32,5.71,-8.08,8.29,6.179,R,Jan-00,ball,---:0,32,1,1,after
1.931776991,28.06617598,2950.827603,80.93993634,CB,L,-3.41,54.66,5.59,6.33,-3.97,5.842,R,1-Feb,called_strike,---:0,32,1,1,after
-11.34203531,19.74941038,2571.968427,96.8428093,FF,L,-3.26,54.28,5.39,-7.97,8.6,6.217,R,2-Feb,ball,---:0,32,1,1,after
19.0915393,29.69954652,2493.448747,95.91739852,FF,L,-3.23,54.43,5.61,-8.91,8.96,6.068,R,0-0,ball,---:1,32,1,1,after
-15.12245647,29.37723927,2756.973503,80.58076324,CB,L,-3.26,54.69,5.6,5.58,-1.68,5.812,R,Jan-00,ball,---:1,32,1,1,after
-14.15930271,40.89844953,2547.016905,96.25966366,FF,L,-3.37,54.23,5.42,-7.2,7.6,6.269,R,Feb-00,ball,---:1,32,1,1,after
18.20474096,21.27434233,2516.445517,95.42710115,FF,L,-3.39,54.3,5.41,-8.74,7.71,6.202,R,Mar-00,ball,---:1,32,1,1,after
15.6015951,19.26879621,2535.254038,95.25813204,FF,R,-3.36,54.34,5.36,-7.28,8.71,6.162,R,0-1,ball,-2-:1,32,1,1,after
-12.65715522,34.05382568,2551.500991,84.27179956,SL,R,-3.61,54.69,5.27,0.74,1.22,5.807,R,0-0,ball,---:0,32,1,1,after
-7.10307381,37.48796134,2539.919019,86.68773549,SL,R,-3.51,54.72,5.36,-0.04,1.01,5.78,R,Jan-00,called_strike,---:0,32,1,1,after
-0.479228147,15.62532354,2708.87378,94.88888167,FF,R,-3.43,54.5,5.3,-8.87,8.43,6.005,R,1-Jan,ball,---:0,32,1,1,after
16.59865515,13.70212063,2819.908625,80.84343439,CB,R,-3.31,54.5,5.35,4.45,-3.36,6.001,R,2-Feb,ball,---:0,32,1,1,after
-7.917639456,26.92807676,2457.503015,91.56119756,CT,L,-3.44,54.59,5.33,-0.85,5.32,5.909,R,0-1,called_strike,---:1,32,1,1,after
-10.55017997,53.13527449,2464.805361,95.56979964,FF,L,-3.27,53.94,5.4,-4.91,8.47,6.555,R,0-2,ball,---:1,32,1,1,after
-20.76326599,60.4780476,2483.422487,95.11875489,FF,L,-3.42,54.17,5.61,-4.6,9.16,6.33,R,0-0,ball,---:2,32,1,1,after
-3.877808147,23.64986238,2719.729235,80.43726136,CB,L,-3.36,54.64,5.41,5.18,-1.86,5.863,R,Jan-00,called_strike,---:2,32,1,1,after
-8.470688417,43.3583845,2401.790812,95.01014352,FF,L,-3.46,54.63,5.28,-5.54,7.8,5.865,R,1-Jan,ball,---:2,32,1,1,after
10.13840893,8.747029027,1484.889153,83.94234763,CH,L,-3.32,53.27,5.36,-9.65,1.9,7.233,R,2-Feb,ball,---:2,32,1,1,after
-5.1004621,24.45504582,2468.004652,85.64040658,SL,R,-3.6,54.68,5.29,0.9,1.15,5.821,R,0-0,called_strike,---:0,32,1,1,after
-9.620132569,21.28881724,2495.740824,85.5527418,SL,R,-3.62,54.66,5.33,0.03,1.7,5.843,R,0-1,ball,---:0,32,1,1,after
-6.838007025,8.471496732,1304.675529,86.16296228,CH,R,-3.52,54.54,5.39,-8.94,1.96,5.957,R,2-Jan,ball,---:0,32,1,1,after
5.366462969,20.88951157,2509.39022,95.58935796,FF,R,-3.45,54.44,5.22,-7.64,8.5,6.064,R,0-0,called_strike,---:1,32,1,1,after
0.373361417,17.36453424,2777.99131,80.95986622,CB,L,-3.52,54.72,5.46,4.6,-0.74,5.776,R,0-0,ball,---:2,32,1,1,after
-5.833144855,31.21331248,2649.763937,81.0798299,CB,L,-3.43,54.72,5.47,5.53,-3.09,5.784,R,Jan-00,called_strike,---:2,32,1,1,after
-19.29591413,33.50376646,2488.304147,95.26326917,FF,L,-3.33,54.43,5.41,-5.99,6.69,6.072,R,1-Jan,ball,---:2,32,1,1,after
-22.71632142,29.49568239,1598.253959,85.40978777,CH,L,-3.6,54.74,5.35,-7.96,2.55,5.76,R,0-0,ball,---:0,32,1,1,after
1.980614041,45.18029878,2599.866138,93.19020666,FF,L,-3.49,54.55,5.28,-6.63,7.53,5.952,R,Jan-00,ball,---:0,32,1,1,after
8.866940654,23.84242501,2772.870694,80.50979084,CB,L,-3.44,54.65,5.34,5.63,-3.38,5.849,R,Feb-00,called_strike,---:0,32,1,1,after
0.119874557,37.00790516,2486.47226,85.06095885,SL,R,-3.47,54.62,5.2,1.4,0.49,5.875,R,0-0,called_strike,---:1,32,1,1,after
24.89899584,17.53231128,2587.106311,96.19146684,FF,R,-3.38,54.51,5.4,-7.81,9.02,5.991,R,0-2,ball,---:1,32,1,1,after
3.493560187,-3.873862581,1562.533285,86.73708138,CH,R,-3.5,53.88,5.16,-9.75,1.91,6.624,R,2-Jan,ball,---:1,32,1,1,after
-8.869488513,24.30010917,2472.122458,95.75697213,FF,R,-3.51,54.36,5.1,-7.38,8.29,6.144,R,0-0,called_strike,---:2,32,1,1,after
18.03460615,11.01521612,2468.983058,85.58013972,SL,R,-3.49,54.45,5.25,1.55,1.56,6.052,R,0-1,ball,---:2,32,1,1,after
21.59952881,11.26874219,2397.540526,85.89117779,SL,R,-3.49,54.28,5.17,1.2,1.94,6.218,R,1-Jan,ball,---:2,32,1,1,after
13.55833825,17.41093672,2448.683064,85.69800072,SL,R,-3.57,54.37,5.15,0.95,1.33,6.131,R,1-Feb,ball,---:2,32,1,1,after
-7.475940386,38.08694909,2803.272346,79.59862285,CB,R,-3.46,54.37,5.45,5.79,-2.74,6.127,R,0-0,called_strike,---:0,32,1,1,after
-1.379563609,43.75282289,2560.171074,95.22165312,FF,L,-3.39,54.19,5.39,-7.62,7.33,6.315,R,0-0,ball,---:1,32,1,1,after
-14.66464927,19.75049105,1603.414201,84.64199844,CH,L,-3.55,54.49,5.29,-9.74,1.15,6.007,R,Jan-00,ball,---:1,32,1,1,after
6.082902313,17.31546317,1955.212795,85.86697172,CH,L,-3.4,54.31,5.2,-10.69,4.2,6.193,R,Feb-00,ball,---:1,32,1,1,after
2.255216872,30.44077741,2583.993089,94.84001805,FF,L,-3.39,54.1,5.23,-8.72,6.47,6.399,R,Mar-00,called_strike,---:1,32,1,1,after
5.66383805,23.62529184,2865.574332,81.33009762,CB,L,-3.43,54.43,5.32,5.5,-3.02,6.07,R,1-Mar,called_strike,---:1,32,1,1,after
6.64798607,21.74227875,2642.769043,96.60216753,FF,L,-3.46,54.2,5.18,-7.73,8.83,6.296,R,2-Mar,called_strike,---:1,32,1,1,after
-6.958928264,26.79475017,1541.992194,84.77989502,CH,L,-3.51,54.53,5.21,-10.16,2.56,5.965,R,0-0,called_strike,---:2,32,1,1,after
-8.099743828,26.68684656,2581.78606,96.72031393,FF,L,-3.35,54.09,5.24,-6.46,9.15,6.412,R,0-2,called_strike,---:2,32,1,1,after
-16.68278076,39.06993062,2434.279124,83.97074256,SL,R,-3.7,54.61,5.15,1.35,0.61,5.885,R,0-0,ball,---:1,32,1,1,after
3.862879907,19.57498535,2548.496021,95.32380131,FF,R,-3.56,54.37,5.14,-7.52,7.71,6.129,R,1-Jan,called_strike,---:1,32,1,1,after
-18.32201435,21.88806723,2563.883218,95.69762869,FF,L,-3.53,54.45,5.07,-5.98,8.21,6.046,R,0-1,ball,---:2,32,1,1,after
13.88270705,1.427022521,2579.90198,89.44925164,CT,L,-3.47,54.46,5.18,-1.55,5.38,6.036,R,2-Jan,ball,---:2,32,1,1,after
20.80934561,4.861509641,2353.412476,88.82022485,CT,L,-3.41,54.38,5.16,1.3,2.96,6.124,R,2-Feb,ball,---:2,32,1,1,after
12.07289793,8.23215627,2647.21826,96.6521344,FF,L,-3.32,54.47,5.33,-7.43,10.41,6.031,R,2-Mar,ball,---:2,32,1,1,after
6.423722818,22.76746393,2762.90201,94.9104238,FF,R,-3.44,54.69,5.38,-7.57,9.48,5.813,R,0-0,called_strike,---:0,32,1,1,after
2.163258206,28.81295431,2603.311817,95.58264497,FF,R,-1.79,54.41,5.98,-8.01,11.74,6.085,R,0-0,called_strike,---:0,25,2,3,after
-2.124584375,31.8248113,2612.577201,88.83937312,SL,R,-1.89,54.86,6.04,1.18,4.36,5.643,R,0-0,called_strike,---:1,25,2,3,after
5.701143916,23.64091092,2568.118916,96.47922478,FF,R,-2.08,54.55,5.74,-8.22,10.31,5.955,R,0-1,called_strike,---:1,25,2,3,after
11.41373175,6.873035325,2586.117094,90.50835315,SL,R,-1.77,54.61,5.87,0.67,3.96,5.886,R,0-2,ball,---:1,25,2,3,after
-15.16554736,29.55552444,2500.093082,96.47010343,FF,L,-2.15,54.49,5.8,-6.75,10.26,6.013,R,0-0,ball,---:2,25,2,3,after
16.51212614,37.13886712,2591.412434,97.69089689,FF,L,-2.01,54.52,5.74,-7.12,10.02,5.981,R,1-Jan,ball,---:2,25,2,3,after
6.540060423,12.03589574,2862.166697,83.58215751,SL,L,-1.97,54.89,5.89,5.28,-5.79,5.607,R,1-Feb,ball,---:2,25,2,3,after
-12.29023204,23.24584206,2572.854371,98.13266275,FF,L,-2.13,54.38,5.83,-5.78,11.33,6.123,R,1-Mar,ball,---:2,25,2,3,after
-7.562202922,28.91089824,2882.061593,81.93903374,SL,R,-1.95,54.84,5.83,6.87,-5.96,5.659,R,0-0,called_strike,1--:2,25,2,3,after
-10.05338094,50.19653219,2539.943718,97.74346735,FF,R,-2.09,54.51,5.74,-6.22,10.86,5.992,R,0-2,ball,1--:2,25,2,3,after
-0.216124803,53.87858953,2596.207783,97.32779672,FF,R,-2.11,54.27,5.8,-7.68,10.29,6.23,R,2-Jan,ball,1--:2,25,2,3,after
8.211263682,26.30415049,2667.768248,89.79084106,SL,R,-1.94,54.63,5.9,2.28,3.4,5.871,R,2-Feb,called_strike,1--:2,25,2,3,after
-16.78829761,38.34193911,2597.524247,96.47740872,FF,L,-2.19,54.61,5.85,-7.15,9.83,5.892,R,0-0,ball,1--:0,25,2,3,after
-4.895799647,35.68520916,2915.479774,81.83092067,SL,L,-2.02,54.56,5.92,6.26,-7.86,5.943,R,Jan-00,called_strike,1--:0,25,2,3,after
-20.59148584,31.68197451,2611.00942,98.08058142,FF,L,-2.11,54.38,5.77,-6.9,11.04,6.118,R,2-Feb,ball,1--:0,25,2,3,after
2.137726192,22.31751326,2545.67424,98.41953912,FF,L,-1.86,54.31,5.79,-7.65,10.42,6.188,R,2-Mar,called_strike,1--:0,25,2,3,after
22.42978263,21.59049761,2850.997892,84.52002746,SL,L,-1.96,54.74,5.91,4.96,-5.37,5.763,R,0-0,ball,1--:1,25,2,3,after
0.504409695,46.32208648,2531.265355,96.84983048,FF,L,-2.09,54.38,5.89,-6.99,10.31,6.121,R,0-0,ball,1--:2,25,2,3,after
-9.012132292,42.73281773,2551.194208,98.22103076,FF,L,-1.97,54.5,5.82,-7.48,10.27,6.001,R,2-Jan,ball,1--:2,25,2,3,after
-0.638321539,40.2473465,2579.369968,95.88997517,FF,R,-1.76,54.31,5.89,-7.69,12,6.193,R,0-0,called_strike,---:0,25,2,3,after
12.98331177,34.76506273,2587.476742,98.22094076,FF,R,-1.52,54.48,5.85,-7.52,12.56,6.022,R,0-1,ball,---:0,25,2,3,after
11.81052577,30.8755554,2505.750615,97.52971767,FF,R,-1.64,54.32,5.87,-6.86,11.85,6.177,R,1-Jan,ball,---:0,25,2,3,after
7.093358704,27.37099012,2587.558422,98.00362621,FF,R,-2.02,53.98,5.7,-7.95,10.43,6.524,R,0-0,called_strike,---:1,25,2,3,after
3.730852785,37.56969458,2957.017651,82.84269424,SL,R,-1.77,54.93,5.86,8.78,-6.74,5.572,R,0-0,called_strike,---:2,25,2,3,after
-7.679245246,39.119648,2944.448757,82.95354623,SL,L,-2.03,54.68,5.85,6.82,-8.18,5.819,R,0-0,called_strike,1--:2,25,2,3,after
-0.326853332,31.48879427,2523.530644,92.32106137,SL,R,-1.86,54.73,5.8,0.85,4.16,5.765,R,0-1,called_strike,---:0,25,2,3,after
-5.676673032,30.67143595,3085.747488,83.53007722,SL,L,-2.05,54.71,5.79,7.66,-8.3,5.787,R,0-0,called_strike,1--:0,25,2,3,after
4.659023458,13.02070267,2129.30256,91.34120328,CH,L,-2.22,54.29,5.51,-10.59,7.47,6.206,R,0-2,ball,1--:0,25,2,3,after
11.84520793,17.42180147,2478.121009,100.037946,FT,L,-2.15,54.22,5.62,-9.43,8.14,6.278,R,2-Jan,ball,1--:0,25,2,3,after
7.37192277,33.99705614,2917.42751,84.24827257,SL,L,-2.05,54.83,5.74,4.84,-7.18,5.671,R,Jan-00,called_strike,1--:1,25,2,3,after
-5.015261675,35.94278877,2546.481054,96.78106943,FF,L,-1.96,54.1,5.76,-7.35,11.17,6.399,R,0-1,called_strike,---:0,25,2,3,after
6.4048177,27.56530227,2531.144783,96.17024434,FF,R,-1.78,54.48,5.79,-7.27,10.81,6.016,R,0-0,called_strike,---:1,25,2,3,after
-0.361721855,37.28447305,2931.107908,83.01010354,SL,R,-1.73,54.78,5.8,6.47,-7.87,5.722,R,0-1,called_strike,---:1,25,2,3,after
29.26886792,18.26364831,2548.644874,90.44847206,SL,R,-1.84,54.71,5.78,2.62,2.91,5.789,R,0-2,ball,---:1,25,2,3,after
-0.13336292,17.28171594,1916.304323,90.05166241,CH,R,-1.91,53.74,5.53,-8.47,8.11,6.763,R,0-0,ball,---:2,25,2,3,after
15.47088801,13.37851815,2733.632207,90.29104791,SL,R,-2.06,54.78,5.69,2.57,2.02,5.725,R,Jan-00,ball,---:2,25,2,3,after
3.817886475,18.93514917,2463.36234,97.58124039,FF,R,-1.84,54.27,5.73,-6.3,10.26,6.234,R,Feb-00,called_strike,---:2,25,2,3,after
14.05162117,18.75822036,2755.132615,90.74055315,SL,R,-1.87,54.33,5.77,2.47,1.48,6.171,R,2-Feb,ball,---:2,25,2,3,after
-15.5723129,27.97357269,1906.972913,89.21081025,CH,L,-2.13,53.98,5.45,-8.14,6.37,6.517,R,Jan-00,ball,1--:2,25,2,3,after
-4.99015116,12.64770109,1863.853815,89.80710151,CH,L,-1.96,53.81,5.61,-10.99,7.3,6.694,R,0-0,ball,---:0,25,2,3,after
8.258104386,21.00084136,2596.543445,97.94986146,FT,L,-2.05,54.3,5.58,-10.87,11.37,6.199,R,Jan-00,called_strike,---:0,25,2,3,after
